Candidate Age,Candidate Gender,Highest Qualification,Job Title,CTC (Yearly),Employment Type,Marriage Status,Disability Status,Course Name,Course Sector,Candidate City,Present Village,Present District,Present State,Present Country,Job Designation,Job Location
22,Female,Higher Secondary Pass,owner,3000,Self Employed,Unmarried,No,Work Place Skills,Others,Buldhana,Khamgaon,Buldhana,MAHARASHTRA,India,owner,khamgaon
22,Female,10th Pass,Self Employed,5000,Self Employed,Unmarried,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,East Midnapore,Basudevpur,East Midnapore,WEST BENGAL,India,Self Employed,Haldia
33,Female,Higher Secondary Pass,Self Employed,5000,Self Employed,Married,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,East Midnapore,Sutahata,East Midnapore,WEST BENGAL,India,Self Employed,Haldia
20,Female,Graduation,owner,1500,Self Employed,Unmarried,No,Work Place Skills,Others,Buldhana,At Kolori  post gavan,Buldhana,MAHARASHTRA,India,owner,khamgaon
23,Female,Higher Secondary Pass,Assistant beauty therapist ,7000,Self Employed,Unmarried,No,Certificate Course For Retail Sales Associate 1,Retail,Tinsukia,kumari patty,Tinsukia,ASSAM,India,Beautician ,Doomdooma 
19,Female,Higher Secondary Pass,Self Employed,5000,Self Employed,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,East Midnapore,Bansberia,South 24 Parganas,WEST BENGAL,India,Self Employed,Haldia
21,Female,Higher Secondary Pass,General duty assistant,4800,Salaried,Married,No,Work Place Skills,Others,Neemuch,Ramnagar,Neemuch,MADHYA PRADESH,India,nurse,neemuch
19,Female,Higher Secondary Pass,General duty assistant,4800,Salaried,Unmarried,No,Work Place Skills,Others,Neemuch,Ratangarh,Neemuch,MADHYA PRADESH,India,nurse,neemuch
38,Female,10th Pass,Tailore,1000,Self Employed,Married,No,Work Place Skills,Others,Bangalore,Bangalore ,Bangalore,KARNATAKA,India,Tailore,Banglore
19,Female,10th Pass,general duty assistant,4800,Salaried,Separated,No,Work Place Skills,Others,Neemuch,Kachmariya,Neemuch,MADHYA PRADESH,India,nurse,neemuch
33,Female,10th Pass,Tailore,1000,Self Employed,Married,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Bangalore,Bangalore ,Bangalore,KARNATAKA,India,Tailore,Banglore
34,Female,6 to 9,Self Employed,2000,Self Employed,Married,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Jamnagar,Sadodar,Jamnagar,GUJARAT,India,Self Employed,Sadodar Village
20,Female,Higher Secondary Pass,Sewing Machine Operator,350,Self Employed,Unmarried,No,Certification Course for Retail Sales Associate-1_RSA-1,Retail,Pratapgarh,Bawdikheda ,Chittorgarh,RAJASTHAN,India,Tailor,Dhamotar
26,Female,Higher Secondary Pass,teacher ,18000,Wage Employment- Full Time,Unmarried,No,Certification Course for Retail Sales Associate-1_RSA-1,Retail,Bangalore,GOPANAPALLI,Cuddapah,ANDHRA PRADESH,India,teacher,Galiveedu 
33,Female,Higher Secondary Pass,Assistant Beauty Therapist,5000,Salaried,Married,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,Bangalore,Hosakerehalli,Bangalore,KARNATAKA,India,Assistant Beauty Helper,Bangalore
20,Male,ITI pass,Trainee Technician,10000,Salaried,Unmarried,No,Certificate Course for Sewing Machine Operator - 2,Apparel,North Goa,Tisk Usgao Goa,North Goa,GOA,India,Trainee Technician,Bangalore
27,Female,Post Graduation,Assistant beautician ,7000,Self Employed,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,Pondicherry,Melthirukanji ,Pondicherry,PONDICHERRY,India,Assistant beautician ,Villianur
21,Female,Higher Secondary Pass,Data Entry Operator,10000,Wage Employment- Full Time,Married,No,Certificate Course for Data Entry Operator - 2,Others,Bangalore,Anekal,Bangalore,KARNATAKA,India,Data Entry Operator,Anekal
34,Female,Higher Secondary Pass,Data Entry Operator,10000,Wage Employment- Full Time,Married,No,Certificate Course for Data Entry Operator - 2,Others,Bangalore,Chandapura,Bangalore,KARNATAKA,India,Data Entry Operator,Anekal
